"College","Branch","Quota","Category","Gender","O.R.","C.R."
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","4994","6959"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","10908","11361"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","367","367"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","929","1059"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","2051","2051"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","2198","3060"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","6003","6292"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","189","189"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1468","1788"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","2660","2737"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","722","894"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","634","634"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","OPEN","Gender-Neutral","7435","11790"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","OPEN","Female-only (including Supernumerary)","12501","17571"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","OPEN (PwD)","Gender-Neutral","779","779"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","EWS","Gender-Neutral","1571","1686"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","EWS","Female-only (including Supernumerary)","3290","3868"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","EWS (PwD)","Gender-Neutral","116","116"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","OBC-NCL","Gender-Neutral","3483","4979"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","OBC-NCL","Female-only (including Supernumerary)","7156","10710"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","OBC-NCL (PwD)","Gender-Neutral","412","412"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","SC","Gender-Neutral","2223","3198"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","SC","Female-only (including Supernumerary)","2894","4966"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","ST","Gender-Neutral","1227","1499"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)","AI","ST","Female-only (including Supernumerary)","2565","2565"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","OPEN","Gender-Neutral","10316","15183"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","OPEN","Female-only (including Supernumerary)","16346","21400"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","OPEN (PwD)","Gender-Neutral","1240","1240"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","EWS","Gender-Neutral","2103","2398"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","EWS","Female-only (including Supernumerary)","4938","4938"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","OBC-NCL","Gender-Neutral","5137","6688"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","OBC-NCL","Female-only (including Supernumerary)","11434","11701"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","SC","Gender-Neutral","2008","3890"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","SC","Female-only (including Supernumerary)","5267","6261"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","ST","Gender-Neutral","1688","1959"
"Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior","Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)","AI","ST","Female-only (including Supernumerary)","3424","3424"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","13443","19809"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","716","957"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3008","3287"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","5355","8264"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","371","812"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3828","5906"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1940","3136"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","20474","25480"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1209","1431"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3949","4350"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8545","10801"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3663","7347"
"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2640","3486"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","6446","19552"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","19983","25128"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","493","845"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","2868","2908"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","4061","4061"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","4847","7430"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","8096","12725"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","348","348"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3852","5796"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","2148","6628"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1622","2286"
"Indian Institute of Information Technology Guwahati","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","2051","3076"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","20472","27830"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","18449","30760"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1152","1152"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4223","4287"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","7917","10434"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","11929","14064"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","4869","7266"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","7086","7551"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2928","3391"
"Indian Institute of Information Technology Guwahati","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","4182","4182"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","17817","33394"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1273","1751"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5000","5425"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8708","12696"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2283","7614"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1461","3901"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","31794","38323"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2516","2516"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5765","6054"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","12885","13732"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7831","8997"
"Indian Institute of Information Technology(IIIT) Kalyani, West Bengal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3914","4251"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","11271","16971"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","530","1260"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","2446","2970"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","4984","7447"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","796","796"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3959","5590"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2510","3800"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","17054","18586"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1427","1427"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3010","3390"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","7535","8643"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3813","6396"
"Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1401","3968"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","19589","28594"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1904","1904"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4397","5119"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","10379","11488"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6284","7380"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3841","3943"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","31334","37819"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5790","6026"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","10715","13915"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7669","9212"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4198","4454"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","28600","32530"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2074","2074"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5344","5592"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8754","12233"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8414","8850"
"Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3717","4231"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","16406","24281"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1404","1638"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3510","4237"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","5729","9447"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","656","656"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3973","7066"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1568","3090"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","24377","31139"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1699","1773"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4779","5305"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","9474","11361"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7376","8483"
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3118","3445"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","11022","17670"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","18170","21468"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","646","1232"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Female-only (including Supernumerary)","1763","1763"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","2447","2996"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","3633","3968"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","4330","7397"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","6893","11682"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3758","5206"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","4943","6599"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1652","2920"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","2421","3456"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","17234","18994"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","21520","22694"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1269","1269"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3019","3126"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","4208","4208"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","7476","7902"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","11931","12355"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","949","949"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5216","6007"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","7050","7050"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3208","3393"
"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","2781","2781"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","5677","8672"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","10111","13543"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","513","662"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Female-only (including Supernumerary)","1774","1774"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1122","1303"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","1868","2818"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","83","83"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","2062","3662"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","5644","7076"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","266","266"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1874","2373"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","3647","4040"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","740","1051"
"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","1276","1350"
