"College","Branch","Quota","Category","Gender","O.R.","C.R."
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","12301","13920"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","315","315"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1030","1257"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","2531","2531"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","2205","3590"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","6167","7256"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","228","228"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1688","2491"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","4219","4595"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1572","1931"
"Indian Institute of Information Technology Lucknow","Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","2800","2800"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","6096","9431"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","13985","17255"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","285","285"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1352","1508"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","3530","3530"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","1784","4082"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","7258","8314"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","285","285"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2494","3628"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","5049","5360"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1310","2068"
"Indian Institute of Information Technology Lucknow","Computer Science and Business (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","3418","3418"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","7953","9145"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","14951","17047"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","639","639"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Female-only (including Supernumerary)","1475","1475"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1408","1499"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","3117","3117"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","3687","4041"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","7467","7864"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","363","363"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2701","3639"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","5037","5750"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1740","2160"
"Indian Institute of Information Technology Lucknow","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","3487","3487"
"Indian Institute of Information Technology(IIIT) Dharwad ","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","13100","26515"
"Indian Institute of Information Technology(IIIT) Dharwad ","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","472","1080"
"Indian Institute of Information Technology(IIIT) Dharwad ","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4006","4622"
"Indian Institute of Information Technology(IIIT) Dharwad ","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","6299","10497"
"Indian Institute of Information Technology(IIIT) Dharwad ","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","594","642"
"Indian Institute of Information Technology(IIIT) Dharwad ","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2943","6599"
"Indian Institute of Information Technology(IIIT) Dharwad ","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","926","3090"
"Indian Institute of Information Technology(IIIT) Dharwad ","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","10659","28117"
"Indian Institute of Information Technology(IIIT) Dharwad ","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1202","1331"
"Indian Institute of Information Technology(IIIT) Dharwad ","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4506","4817"
"Indian Institute of Information Technology(IIIT) Dharwad ","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","7875","11391"
"Indian Institute of Information Technology(IIIT) Dharwad ","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","847","847"
"Indian Institute of Information Technology(IIIT) Dharwad ","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3930","7155"
"Indian Institute of Information Technology(IIIT) Dharwad ","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2889","3328"
"Indian Institute of Information Technology(IIIT) Dharwad ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","16079","31809"
"Indian Institute of Information Technology(IIIT) Dharwad ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","811","811"
"Indian Institute of Information Technology(IIIT) Dharwad ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4864","5284"
"Indian Institute of Information Technology(IIIT) Dharwad ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","10369","12360"
"Indian Institute of Information Technology(IIIT) Dharwad ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","624","624"
"Indian Institute of Information Technology(IIIT) Dharwad ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3685","8016"
"Indian Institute of Information Technology(IIIT) Dharwad ","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3263","3585"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","10426","28596"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","972","972"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4415","4922"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","141","141"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8122","10584"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","695","695"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1892","5711"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","869","2300"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","15617","26361"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","678","684"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3902","4305"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","7402","10046"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","264","264"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3780","5017"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1987","2257"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST (PwD)","Gender-Neutral","26","26"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","25768","33657"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1299","1299"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5140","5384"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","169","169"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8852","12586"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","550","550"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5069","6656"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2491","3023"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","30970","40504"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6529","6705"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11798","13478"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5386","6982"
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2450","3069"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","18873","28567"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","16262","29000"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","585","810"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4255","4863"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","6989","11184"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","9907","12448"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","540","540"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","4088","7609"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","6544","7264"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2284","3430"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","3188","3188"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","20345","29392"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","23781","26139"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4578","4948"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","8312","11159"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","8532","8532"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","4420","7034"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","6747","6747"
"Indian Institute of Information Technology(IIIT) Kottayam","Computer Science and Engineering with specialization in Cyber Security
 (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2414","2677"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","13824","32684"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","31887","32862"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4962","5225"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11408","11932"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","12579","12579"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7247","7994"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","7959","7959"
"Indian Institute of Information Technology(IIIT) Kottayam","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2385","3697"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","19626","28514"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","928","1240"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4370","4630"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","7377","10666"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","643","737"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5892","7173"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC (PwD)","Gender-Neutral","109","109"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3083","3701"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","OPEN","Gender-Neutral","18655","26232"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","OPEN (PwD)","Gender-Neutral","1405","1405"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","EWS","Gender-Neutral","4260","4301"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","OBC-NCL","Gender-Neutral","7458","10170"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","SC","Gender-Neutral","4860","7149"
"Indian Institute of Information Technology (IIIT) Ranchi","Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","ST","Gender-Neutral","2244","3513"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","25793","34015"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1986","2516"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5228","5638"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11460","12827"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7710","8420"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3659","3908"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","OPEN","Gender-Neutral","26460","34282"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","OPEN (PwD)","Gender-Neutral","2091","2091"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","EWS","Gender-Neutral","5224","5265"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","OBC-NCL","Gender-Neutral","11186","12872"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","SC","Gender-Neutral","4767","8230"
"Indian Institute of Information Technology (IIIT) Ranchi","Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things)
 (4 Years, B. Tech / B. Tech (Hons.))","AI","ST","Gender-Neutral","3842","3922"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","14997","22635"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","822","1065"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3278","3722"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","178","178"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","5776","8980"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","442","490"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","4123","6193"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC (PwD)","Gender-Neutral","78","78"
"Indian Institute of Information Technology (IIIT) Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2210","3207"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","23201","29029"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","506","1354"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","4346","4727"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","9198","11332"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","801","801"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5903","7670"
"Indian Institute of Information Technology (IIIT) Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3289","3850"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","7279","15263"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","35","658"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","2140","2826"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","73","73"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","3362","6495"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","345","350"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","2546","4477"
"Indian Institute of Information Technology (IIIT) Pune","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","366","2179"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","15459","20386"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1133","1133"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","2965","3570"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","5949","8364"
"Indian Institute of Information Technology (IIIT) Pune","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5259","6077"
